Record Length,Analog:100000
Sample Interval,CH1:5.000000E-10
Vertical Units,CH1:V
Vertical Scale,CH1:+5.000000E-01
Vertical Offset,CH1:-9.666667E-01
Horizontal Units,s
Horizontal Scale,+5.000000E-06
Model Number,T3DSO2204A
Serial Number,T0101C20460682
Software Version,5.0.1.3.7R5
Source,CH1
Second,Value
-2.173100E-05,-3.333336E-02
-2.173050E-05,-3.333336E-02
-2.173000E-05,-3.333336E-02
-2.172950E-05,-1.666677E-02
-2.172900E-05,-3.333336E-02
-2.172850E-05,-3.333336E-02
-2.172800E-05,-3.333336E-02
-2.172750E-05,-1.666677E-02
-2.172700E-05,-3.333336E-02
-2.172650E-05,-3.333336E-02
-2.172600E-05,-3.333336E-02
-2.172550E-05,-3.333336E-02
-2.172500E-05,-3.333336E-02
-2.172450E-05,-3.333336E-02
-2.172400E-05,-3.333336E-02
-2.172350E-05,-3.333336E-02
-2.172300E-05,-3.333336E-02
-2.172250E-05,-3.333336E-02
-2.172200E-05,-3.333336E-02
-2.172150E-05,-3.333336E-02
-2.172100E-05,-3.333336E-02
-2.172050E-05,-3.333336E-02
-2.172000E-05,-3.333336E-02
-2.171950E-05,-3.333336E-02
-2.171900E-05,-1.666677E-02
-2.171850E-05,-3.333336E-02
-2.171800E-05,-3.333336E-02
-2.171750E-05,-3.333336E-02
-2.171700E-05,-3.333336E-02
-2.171650E-05,-3.333336E-02
-2.171600E-05,-3.333336E-02
-2.171550E-05,-3.333336E-02
-2.171500E-05,-3.333336E-02
-2.171450E-05,-3.333336E-02
-2.171400E-05,-3.333336E-02
-2.171350E-05,-3.333336E-02
-2.171300E-05,-3.333336E-02
-2.171250E-05,-3.333336E-02
-2.171200E-05,-3.333336E-02
-2.171150E-05,-1.666677E-02
-2.171100E-05,-3.333336E-02
-2.171050E-05,-3.333336E-02
-2.171000E-05,-3.333336E-02
-2.170950E-05,-1.666677E-02
-2.170900E-05,-3.333336E-02
-2.170850E-05,-3.333336E-02
-2.170800E-05,-5.000013E-02
-2.170750E-05,-3.333336E-02
-2.170700E-05,-3.333336E-02
-2.170650E-05,-3.333336E-02
-2.170600E-05,-3.333336E-02
-2.170550E-05,-3.333336E-02
-2.170500E-05,-3.333336E-02
-2.170450E-05,-3.333336E-02
-2.170400E-05,-3.333336E-02
-2.170350E-05,-1.666677E-02
-2.170300E-05,-1.666677E-02
-2.170250E-05,-3.333336E-02
-2.170200E-05,-3.333336E-02
-2.170150E-05,-3.333336E-02
-2.170100E-05,-3.333336E-02
-2.170050E-05,-3.333336E-02
-2.170000E-05,-3.333336E-02
-2.169950E-05,-3.333336E-02
-2.169900E-05,-3.333336E-02
-2.169850E-05,-3.333336E-02
-2.169800E-05,-3.333336E-02
-2.169750E-05,-3.333336E-02
-2.169700E-05,-3.333336E-02
-2.169650E-05,-3.333336E-02
-2.169600E-05,-3.333336E-02
-2.169550E-05,-3.333336E-02
-2.169500E-05,-3.333336E-02
-2.169450E-05,-3.333336E-02
-2.169400E-05,-3.333336E-02
-2.169350E-05,-3.333336E-02
-2.169300E-05,-3.333336E-02
-2.169250E-05,-3.333336E-02
-2.169200E-05,-3.333336E-02
-2.169150E-05,-3.333336E-02
-2.169100E-05,-3.333336E-02
-2.169050E-05,-3.333336E-02
-2.169000E-05,-3.333336E-02
-2.168950E-05,-3.333336E-02
-2.168900E-05,-3.333336E-02
-2.168850E-05,-3.333336E-02
-2.168800E-05,-5.000013E-02
-2.168750E-05,-3.333336E-02
-2.168700E-05,-3.333336E-02
-2.168650E-05,-3.333336E-02
-2.168600E-05,-3.333336E-02
-2.168550E-05,-3.333336E-02
-2.168500E-05,-3.333336E-02
-2.168450E-05,-3.333336E-02
-2.168400E-05,-3.333336E-02
-2.168350E-05,-3.333336E-02
-2.168300E-05,-3.333336E-02
-2.168250E-05,-3.333336E-02
-2.168200E-05,-3.333336E-02
-2.168150E-05,-3.333336E-02
-2.168100E-05,-3.333336E-02
-2.168050E-05,-3.333336E-02
-2.168000E-05,-3.333336E-02
-2.167950E-05,-1.666677E-02
-2.167900E-05,-3.333336E-02
-2.167850E-05,-3.333336E-02
-2.167800E-05,-3.333336E-02
-2.167750E-05,-3.333336E-02
-2.167700E-05,-3.333336E-02
-2.167650E-05,-3.333336E-02
-2.167600E-05,-3.333336E-02
-2.167550E-05,-3.333336E-02
-2.167500E-05,-3.333336E-02
-2.167450E-05,-3.333336E-02
-2.167400E-05,-3.333336E-02
-2.167350E-05,-3.333336E-02
-2.167300E-05,-3.333336E-02
-2.167250E-05,-3.333336E-02
-2.167200E-05,-3.333336E-02
-2.167150E-05,-3.333336E-02
-2.167100E-05,-3.333336E-02
-2.167050E-05,-3.333336E-02
-2.167000E-05,-3.333336E-02
-2.166950E-05,-3.333336E-02
-2.166900E-05,-3.333336E-02
-2.166850E-05,-3.333336E-02
-2.166800E-05,-3.333336E-02
-2.166750E-05,-3.333336E-02
-2.166700E-05,-3.333336E-02
-2.166650E-05,-3.333336E-02
-2.166600E-05,-3.333336E-02
-2.166550E-05,-3.333336E-02
-2.166500E-05,-3.333336E-02
-2.166450E-05,-3.333336E-02
-2.166400E-05,-3.333336E-02
-2.166350E-05,-1.666677E-02
-2.166300E-05,-3.333336E-02
-2.166250E-05,-3.333336E-02
-2.166200E-05,-3.333336E-02
-2.166150E-05,-1.666677E-02
-2.166100E-05,-3.333336E-02
-2.166050E-05,-3.333336E-02
-2.166000E-05,-3.333336E-02
-2.165950E-05,-1.666677E-02
-2.165900E-05,-3.333336E-02
-2.165850E-05,-3.333336E-02
-2.165800E-05,-3.333336E-02
-2.165750E-05,-1.666677E-02
-2.165700E-05,-1.666677E-02
-2.165650E-05,-3.333336E-02
-2.165600E-05,-3.333336E-02
-2.165550E-05,-3.333336E-02
-2.165500E-05,-3.333336E-02
-2.165450E-05,-3.333336E-02
-2.165400E-05,-3.333336E-02
-2.165350E-05,-3.333336E-02
-2.165300E-05,-3.333336E-02
-2.165250E-05,-3.333336E-02
-2.165200E-05,-3.333336E-02
-2.165150E-05,-3.333336E-02
-2.165100E-05,-3.333336E-02
-2.165050E-05,-3.333336E-02
-2.165000E-05,-3.333336E-02
-2.164950E-05,-3.333336E-02
-2.164900E-05,-3.333336E-02
-2.164850E-05,-3.333336E-02
-2.164800E-05,-3.333336E-02
-2.164750E-05,-3.333336E-02
-2.164700E-05,-3.333336E-02
-2.164650E-05,-3.333336E-02
-2.164600E-05,-3.333336E-02
-2.164550E-05,-3.333336E-02
-2.164500E-05,-3.333336E-02
-2.164450E-05,-3.333336E-02
-2.164400E-05,-3.333336E-02
-2.164350E-05,-3.333336E-02
-2.164300E-05,-3.333336E-02
-2.164250E-05,-3.333336E-02
-2.164200E-05,-3.333336E-02
-2.164150E-05,-3.333336E-02
-2.164100E-05,-3.333336E-02
-2.164050E-05,-3.333336E-02
-2.164000E-05,-3.333336E-02
-2.163950E-05,-3.333336E-02
-2.163900E-05,-3.333336E-02
-2.163850E-05,-3.333336E-02
-2.163800E-05,-3.333336E-02
-2.163750E-05,-3.333336E-02
-2.163700E-05,-3.333336E-02
-2.163650E-05,-3.333336E-02
-2.163600E-05,-3.333336E-02
-2.163550E-05,-1.666677E-02
-2.163500E-05,-3.333336E-02
-2.163450E-05,-3.333336E-02
-2.163400E-05,-3.333336E-02
-2.163350E-05,-3.333336E-02
-2.163300E-05,-3.333336E-02
-2.163250E-05,-3.333336E-02
-2.163200E-05,-3.333336E-02
-2.163150E-05,-1.666677E-02
-2.163100E-05,-3.333336E-02
-2.163050E-05,-3.333336E-02
-2.163000E-05,-3.333336E-02
-2.162950E-05,-1.666677E-02
-2.162900E-05,-3.333336E-02
-2.162850E-05,-3.333336E-02
-2.162800E-05,-3.333336E-02
-2.162750E-05,-1.666677E-02
-2.162700E-05,-3.333336E-02
-2.162650E-05,-3.333336E-02
-2.162600E-05,-3.333336E-02
-2.162550E-05,-1.666677E-02
-2.162500E-05,-3.333336E-02
-2.162450E-05,-1.666677E-02
-2.162400E-05,-3.333336E-02
-2.162350E-05,-1.666677E-02
-2.162300E-05,-1.666677E-02
-2.162250E-05,-1.666677E-02
-2.162200E-05,-3.333336E-02
-2.162150E-05,-1.666677E-02
-2.162100E-05,-3.333336E-02
-2.162050E-05,-3.333336E-02
-2.162000E-05,-3.333336E-02
-2.161950E-05,-1.666677E-02
-2.161900E-05,-3.333336E-02
-2.161850E-05,-3.333336E-02
-2.161800E-05,-3.333336E-02
-2.161750E-05,-3.333336E-02
-2.161700E-05,-3.333336E-02
-2.161650E-05,-3.333336E-02
-2.161600E-05,-3.333336E-02
-2.161550E-05,-1.666677E-02
-2.161500E-05,-3.333336E-02
-2.161450E-05,-3.333336E-02
-2.161400E-05,-3.333336E-02
-2.161350E-05,-1.666677E-02
-2.161300E-05,-3.333336E-02
-2.161250E-05,-3.333336E-02
-2.161200E-05,-3.333336E-02
-2.161150E-05,-3.333336E-02
-2.161100E-05,-3.333336E-02
-2.161050E-05,-3.333336E-02
-2.161000E-05,-5.000013E-02
-2.160950E-05,-3.333336E-02
-2.160900E-05,-3.333336E-02
-2.160850E-05,-3.333336E-02
-2.160800E-05,-3.333336E-02
-2.160750E-05,-3.333336E-02
-2.160700E-05,-3.333336E-02
-2.160650E-05,-3.333336E-02
-2.160600E-05,-3.333336E-02
-2.160550E-05,-3.333336E-02
-2.160500E-05,-3.333336E-02
-2.160450E-05,-3.333336E-02
-2.160400E-05,-3.333336E-02
-2.160350E-05,-3.333336E-02
-2.160300E-05,-3.333336E-02
-2.160250E-05,-3.333336E-02
-2.160200E-05,-5.000013E-02
-2.160150E-05,-3.333336E-02
-2.160100E-05,-3.333336E-02
-2.160050E-05,-3.333336E-02
-2.160000E-05,-3.333336E-02
-2.159950E-05,-3.333336E-02
-2.159900E-05,-3.333336E-02
-2.159850E-05,-3.333336E-02
-2.159800E-05,-3.333336E-02
-2.159750E-05,-3.333336E-02
-2.159700E-05,-3.333336E-02
-2.159650E-05,-3.333336E-02
-2.159600E-05,-3.333336E-02
-2.159550E-05,-3.333336E-02
-2.159500E-05,-3.333336E-02
-2.159450E-05,-3.333336E-02
-2.159400E-05,-3.333336E-02
-2.159350E-05,-3.333336E-02
-2.159300E-05,-3.333336E-02
-2.159250E-05,-3.333336E-02
-2.159200E-05,-3.333336E-02
-2.159150E-05,-3.333336E-02
-2.159100E-05,-3.333336E-02
-2.159050E-05,-3.333336E-02
-2.159000E-05,-3.333336E-02
-2.158950E-05,-3.333336E-02
-2.158900E-05,-3.333336E-02
-2.158850E-05,-3.333336E-02
-2.158800E-05,-3.333336E-02
-2.158750E-05,-3.333336E-02
-2.158700E-05,-3.333336E-02
-2.158650E-05,-3.333336E-02
-2.158600E-05,-3.333336E-02
-2.158550E-05,-3.333336E-02
-2.158500E-05,-3.333336E-02
-2.158450E-05,-3.333336E-02
-2.158400E-05,-3.333336E-02
-2.158350E-05,-3.333336E-02
-2.158300E-05,-3.333336E-02
-2.158250E-05,-3.333336E-02
-2.158200E-05,-3.333336E-02
-2.158150E-05,-1.666677E-02
-2.158100E-05,-3.333336E-02
-2.158050E-05,-3.333336E-02
-2.158000E-05,-3.333336E-02
-2.157950E-05,-3.333336E-02
-2.157900E-05,-3.333336E-02
-2.157850E-05,-3.333336E-02
-2.157800E-05,-3.333336E-02
-2.157750E-05,-1.666677E-02
-2.157700E-05,-3.333336E-02
-2.157650E-05,-3.333336E-02
-2.157600E-05,-3.333336E-02
-2.157550E-05,-1.666677E-02
-2.157500E-05,-3.333336E-02
-2.157450E-05,-3.333336E-02
-2.157400E-05,-3.333336E-02
-2.157350E-05,-1.666677E-02
-2.157300E-05,-3.333336E-02
-2.157250E-05,-3.333336E-02
-2.157200E-05,-3.333336E-02
-2.157150E-05,-1.666677E-02
-2.157100E-05,-3.333336E-02
-2.157050E-05,-3.333336E-02
-2.157000E-05,-3.333336E-02
-2.156950E-05,-1.666677E-02
-2.156900E-05,-3.333336E-02
-2.156850E-05,-3.333336E-02
-2.156800E-05,-3.333336E-02
-2.156750E-05,-3.333336E-02
-2.156700E-05,-3.333336E-02
-2.156650E-05,-3.333336E-02
-2.156600E-05,-3.333336E-02
-2.156550E-05,-3.333336E-02
-2.156500E-05,-3.333336E-02
-2.156450E-05,-3.333336E-02
-2.156400E-05,-3.333336E-02
-2.156350E-05,-3.333336E-02
-2.156300E-05,-3.333336E-02
-2.156250E-05,-3.333336E-02
-2.156200E-05,-3.333336E-02
-2.156150E-05,-3.333336E-02
-2.156100E-05,-3.333336E-02
-2.156050E-05,-3.333336E-02
-2.156000E-05,-5.000013E-02
-2.155950E-05,-3.333336E-02
-2.155900E-05,-3.333336E-02
-2.155850E-05,-3.333336E-02
-2.155800E-05,-3.333336E-02
-2.155750E-05,-1.666677E-02
-2.155700E-05,-3.333336E-02
-2.155650E-05,-3.333336E-02
-2.155600E-05,-3.333336E-02
-2.155550E-05,-1.666677E-02
-2.155500E-05,-3.333336E-02
-2.155450E-05,-3.333336E-02
-2.155400E-05,-3.333336E-02
-2.155350E-05,-1.666677E-02
-2.155300E-05,-3.333336E-02
-2.155250E-05,-3.333336E-02
-2.155200E-05,-3.333336E-02
-2.155150E-05,-3.333336E-02
-2.155100E-05,-3.333336E-02
-2.155050E-05,-3.333336E-02
-2.155000E-05,-3.333336E-02
-2.154950E-05,-3.333336E-02
-2.154900E-05,-3.333336E-02
-2.154850E-05,-3.333336E-02
-2.154800E-05,-3.333336E-02
-2.154750E-05,-3.333336E-02
-2.154700E-05,-3.333336E-02
-2.154650E-05,-3.333336E-02
-2.154600E-05,-3.333336E-02
-2.154550E-05,-1.666677E-02
-2.154500E-05,-3.333336E-02
-2.154450E-05,-3.333336E-02
-2.154400E-05,-3.333336E-02
-2.154350E-05,-1.666677E-02
-2.154300E-05,-3.333336E-02
-2.154250E-05,-3.333336E-02
-2.154200E-05,-3.333336E-02
-2.154150E-05,-1.666677E-02
-2.154100E-05,-3.333336E-02
-2.154050E-05,-3.333336E-02
-2.154000E-05,-3.333336E-02
-2.153950E-05,-3.333336E-02
-2.153900E-05,-3.333336E-02
-2.153850E-05,-3.333336E-02
-2.153800E-05,-3.333336E-02
-2.153750E-05,-3.333336E-02
-2.153700E-05,-3.333336E-02
-2.153650E-05,-3.333336E-02
-2.153600E-05,-3.333336E-02
-2.153550E-05,-3.333336E-02
-2.153500E-05,-3.333336E-02
-2.153450E-05,-3.333336E-02
-2.153400E-05,-3.333336E-02
-2.153350E-05,-3.333336E-02
-2.153300E-05,-3.333336E-02
-2.153250E-05,-3.333336E-02
-2.153200E-05,-3.333336E-02
-2.153150E-05,-1.666677E-02
-2.153100E-05,-3.333336E-02
-2.153050E-05,-3.333336E-02
-2.153000E-05,-3.333336E-02
-2.152950E-05,-1.666677E-02
-2.152900E-05,-3.333336E-02
-2.152850E-05,-3.333336E-02
-2.152800E-05,-3.333336E-02
-2.152750E-05,-1.666677E-02
-2.152700E-05,-3.333336E-02
-2.152650E-05,-3.333336E-02
-2.152600E-05,-3.333336E-02
-2.152550E-05,-1.666677E-02
-2.152500E-05,-3.333336E-02
-2.152450E-05,-3.333336E-02
-2.152400E-05,-3.333336E-02
-2.152350E-05,-3.333336E-02
-2.152300E-05,-1.666677E-02
-2.152250E-05,-3.333336E-02
-2.152200E-05,-3.333336E-02
-2.152150E-05,-3.333336E-02
-2.152100E-05,-3.333336E-02
-2.152050E-05,-3.333336E-02
-2.152000E-05,-3.333336E-02
-2.151950E-05,-3.333336E-02
-2.151900E-05,-3.333336E-02
-2.151850E-05,-3.333336E-02
-2.151800E-05,-3.333336E-02
-2.151750E-05,-3.333336E-02
-2.151700E-05,-3.333336E-02
-2.151650E-05,-3.333336E-02
-2.151600E-05,-3.333336E-02
-2.151550E-05,-1.666677E-02
-2.151500E-05,-3.333336E-02
-2.151450E-05,-3.333336E-02
-2.151400E-05,-3.333336E-02
-2.151350E-05,-1.666677E-02
-2.151300E-05,-3.333336E-02
-2.151250E-05,-3.333336E-02
-2.151200E-05,-3.333336E-02
-2.151150E-05,-1.666677E-02
-2.151100E-05,-3.333336E-02
-2.151050E-05,-3.333336E-02
-2.151000E-05,-3.333336E-02
-2.150950E-05,-3.333336E-02
-2.150900E-05,-3.333336E-02
-2.150850E-05,-3.333336E-02
-2.150800E-05,-3.333336E-02
-2.150750E-05,-1.666677E-02
-2.150700E-05,-3.333336E-02
-2.150650E-05,-3.333336E-02
-2.150600E-05,-3.333336E-02
-2.150550E-05,-1.666677E-02
-2.150500E-05,-3.333336E-02
-2.150450E-05,-3.333336E-02
-2.150400E-05,-3.333336E-02
-2.150350E-05,-3.333336E-02
-2.150300E-05,-3.333336E-02
-2.150250E-05,-3.333336E-02
-2.150200E-05,-3.333336E-02
-2.150150E-05,-1.666677E-02
-2.150100E-05,-3.333336E-02
-2.150050E-05,-3.333336E-02
-2.150000E-05,-3.333336E-02
-2.149950E-05,-1.666677E-02
-2.149900E-05,-3.333336E-02
-2.149850E-05,-3.333336E-02
-2.149800E-05,-3.333336E-02
-2.149750E-05,-3.333336E-02
-2.149700E-05,-3.333336E-02
-2.149650E-05,-3.333336E-02
-2.149600E-05,-3.333336E-02
-2.149550E-05,-3.333336E-02
-2.149500E-05,-3.333336E-02
-2.149450E-05,-3.333336E-02
-2.149400E-05,-3.333336E-02
-2.149350E-05,-3.333336E-02
-2.149300E-05,-3.333336E-02
-2.149250E-05,-3.333336E-02
-2.149200E-05,-3.333336E-02
-2.149150E-05,-3.333336E-02
-2.149100E-05,-3.333336E-02
-2.149050E-05,-3.333336E-02
-2.149000E-05,-3.333336E-02
-2.148950E-05,-3.333336E-02
-2.148900E-05,-3.333336E-02
-2.148850E-05,-3.333336E-02
-2.148800E-05,-3.333336E-02
-2.148750E-05,-3.333336E-02
-2.148700E-05,-3.333336E-02
-2.148650E-05,-3.333336E-02
-2.148600E-05,-3.333336E-02
-2.148550E-05,-3.333336E-02
-2.148500E-05,-3.333336E-02
-2.148450E-05,-3.333336E-02
-2.148400E-05,-3.333336E-02
-2.148350E-05,-3.333336E-02
-2.148300E-05,-3.333336E-02
-2.148250E-05,-3.333336E-02
-2.148200E-05,-3.333336E-02
-2.148150E-05,-3.333336E-02
-2.148100E-05,-3.333336E-02
-2.148050E-05,-3.333336E-02
-2.148000E-05,-3.333336E-02
-2.147950E-05,-1.666677E-02
-2.147900E-05,-3.333336E-02
-2.147850E-05,-3.333336E-02
-2.147800E-05,-3.333336E-02
-2.147750E-05,-1.666677E-02
-2.147700E-05,-3.333336E-02
-2.147650E-05,-3.333336E-02
-2.147600E-05,-3.333336E-02
-2.147550E-05,-1.666677E-02
-2.147500E-05,-3.333336E-02
-2.147450E-05,-3.333336E-02
-2.147400E-05,-3.333336E-02
-2.147350E-05,-3.333336E-02
-2.147300E-05,-3.333336E-02
-2.147250E-05,-3.333336E-02
-2.147200E-05,-3.333336E-02
-2.147150E-05,-3.333336E-02
-2.147100E-05,-3.333336E-02
-2.147050E-05,-3.333336E-02
-2.147000E-05,-3.333336E-02
-2.146950E-05,-3.333336E-02
-2.146900E-05,-3.333336E-02
-2.146850E-05,-3.333336E-02
-2.146800E-05,-3.333336E-02
-2.146750E-05,-3.333336E-02
-2.146700E-05,-3.333336E-02
-2.146650E-05,-3.333336E-02
-2.146600E-05,-3.333336E-02
-2.146550E-05,-3.333336E-02
-2.146500E-05,-3.333336E-02
-2.146450E-05,-3.333336E-02
-2.146400E-05,-3.333336E-02
-2.146350E-05,-3.333336E-02
-2.146300E-05,-3.333336E-02
-2.146250E-05,-3.333336E-02
-2.146200E-05,-3.333336E-02
-2.146150E-05,-3.333336E-02
-2.146100E-05,-3.333336E-02
-2.146050E-05,-3.333336E-02
-2.146000E-05,-3.333336E-02
-2.145950E-05,-3.333336E-02
-2.145900E-05,-3.333336E-02
-2.145850E-05,-3.333336E-02
-2.145800E-05,-3.333336E-02
-2.145750E-05,-3.333336E-02
-2.145700E-05,-3.333336E-02
-2.145650E-05,-3.333336E-02
-2.145600E-05,-3.333336E-02
-2.145550E-05,-3.333336E-02
-2.145500E-05,-3.333336E-02
-2.145450E-05,-3.333336E-02
-2.145400E-05,-3.333336E-02
-2.145350E-05,-1.666677E-02
-2.145300E-05,-3.333336E-02
-2.145250E-05,-3.333336E-02
-2.145200E-05,-3.333336E-02
-2.145150E-05,-1.666677E-02
-2.145100E-05,-3.333336E-02
-2.145050E-05,-3.333336E-02
-2.145000E-05,-3.333336E-02
-2.144950E-05,-3.333336E-02
-2.144900E-05,-3.333336E-02
-2.144850E-05,-3.333336E-02
-2.144800E-05,-3.333336E-02
-2.144750E-05,-1.666677E-02
-2.144700E-05,-3.333336E-02
-2.144650E-05,-3.333336E-02
-2.144600E-05,-3.333336E-02
-2.144550E-05,-1.666677E-02
-2.144500E-05,-1.666677E-02
-2.144450E-05,-3.333336E-02
-2.144400E-05,-3.333336E-02
-2.144350E-05,-1.666677E-02
-2.144300E-05,-3.333336E-02
-2.144250E-05,-3.333336E-02
-2.144200E-05,-3.333336E-02
-2.144150E-05,-1.666677E-02
-2.144100E-05,-3.333336E-02
-2.144050E-05,-3.333336E-02
-2.144000E-05,-3.333336E-02
-2.143950E-05,-1.666677E-02
-2.143900E-05,-3.333336E-02
-2.143850E-05,-3.333336E-02
-2.143800E-05,-3.333336E-02
-2.143750E-05,-1.666677E-02
-2.143700E-05,-3.333336E-02
-2.143650E-05,-3.333336E-02
-2.143600E-05,-3.333336E-02
-2.143550E-05,-3.333336E-02
-2.143500E-05,-3.333336E-02
-2.143450E-05,-3.333336E-02
-2.143400E-05,-3.333336E-02
-2.143350E-05,-1.666677E-02
-2.143300E-05,-3.333336E-02
-2.143250E-05,-3.333336E-02
-2.143200E-05,-3.333336E-02
-2.143150E-05,-1.666677E-02
-2.143100E-05,-3.333336E-02
-2.143050E-05,-3.333336E-02
-2.143000E-05,-3.333336E-02
-2.142950E-05,-1.666677E-02
-2.142900E-05,-3.333336E-02
-2.142850E-05,-1.666677E-02
-2.142800E-05,-3.333336E-02
-2.142750E-05,-1.666677E-02
-2.142700E-05,-3.333336E-02
-2.142650E-05,-1.666677E-02
-2.142600E-05,-3.333336E-02
-2.142550E-05,-1.666677E-02
-2.142500E-05,-3.333336E-02
-2.142450E-05,-3.333336E-02
-2.142400E-05,-3.333336E-02
-2.142350E-05,-1.666677E-02
-2.142300E-05,-3.333336E-02
-2.142250E-05,-3.333336E-02
-2.142200E-05,-3.333336E-02
-2.142150E-05,-3.333336E-02
-2.142100E-05,-3.333336E-02
-2.142050E-05,-3.333336E-02
-2.142000E-05,-3.333336E-02
-2.141950E-05,-3.333336E-02
-2.141900E-05,-3.333336E-02
-2.141850E-05,-3.333336E-02
-2.141800E-05,-3.333336E-02
-2.141750E-05,-3.333336E-02
-2.141700E-05,-3.333336E-02
-2.141650E-05,-3.333336E-02
-2.141600E-05,-3.333336E-02
-2.141550E-05,-1.666677E-02
-2.141500E-05,-3.333336E-02
-2.141450E-05,-3.333336E-02
-2.141400E-05,-3.333336E-02
-2.141350E-05,-1.666677E-02
-2.141300E-05,-3.333336E-02
-2.141250E-05,-3.333336E-02
-2.141200E-05,-3.333336E-02
-2.141150E-05,-3.333336E-02
-2.141100E-05,-3.333336E-02
-2.141050E-05,-3.333336E-02
-2.141000E-05,-3.333336E-02
-2.140950E-05,-3.333336E-02
-2.140900E-05,-3.333336E-02
-2.140850E-05,-3.333336E-02
-2.140800E-05,-3.333336E-02
-2.140750E-05,-3.333336E-02
-2.140700E-05,-3.333336E-02
-2.140650E-05,-3.333336E-02
-2.140600E-05,-3.333336E-02
-2.140550E-05,-3.333336E-02
-2.140500E-05,-3.333336E-02
-2.140450E-05,-3.333336E-02
-2.140400E-05,-3.333336E-02
-2.140350E-05,-1.666677E-02
-2.140300E-05,-3.333336E-02
-2.140250E-05,-3.333336E-02
-2.140200E-05,-3.333336E-02
-2.140150E-05,-1.666677E-02
-2.140100E-05,-3.333336E-02
-2.140050E-05,-3.333336E-02
-2.140000E-05,-3.333336E-02
-2.139950E-05,-3.333336E-02
-2.139900E-05,-3.333336E-02
-2.139850E-05,-3.333336E-02
-2.139800E-05,-3.333336E-02
-2.139750E-05,-1.666677E-02
-2.139700E-05,-3.333336E-02
-2.139650E-05,-3.333336E-02
-2.139600E-05,-3.333336E-02
-2.139550E-05,-1.666677E-02
-2.139500E-05,-3.333336E-02
-2.139450E-05,-3.333336E-02
-2.139400E-05,-3.333336E-02
-2.139350E-05,-1.666677E-02
-2.139300E-05,-3.333336E-02
-2.139250E-05,-3.333336E-02
-2.139200E-05,-3.333336E-02
-2.139150E-05,-3.333336E-02
-2.139100E-05,-3.333336E-02
-2.139050E-05,-3.333336E-02
-2.139000E-05,-3.333336E-02
-2.138950E-05,-3.333336E-02
-2.138900E-05,-3.333336E-02
-2.138850E-05,-3.333336E-02
-2.138800E-05,-3.333336E-02
-2.138750E-05,-1.666677E-02
-2.138700E-05,-3.333336E-02
-2.138650E-05,-3.333336E-02
-2.138600E-05,-3.333336E-02
-2.138550E-05,-1.666677E-02
-2.138500E-05,-3.333336E-02
-2.138450E-05,-3.333336E-02
-2.138400E-05,-3.333336E-02
-2.138350E-05,-3.333336E-02
-2.138300E-05,-3.333336E-02
-2.138250E-05,-3.333336E-02
-2.138200E-05,-3.333336E-02
-2.138150E-05,-1.666677E-02
-2.138100E-05,-3.333336E-02
-2.138050E-05,-3.333336E-02
-2.138000E-05,-3.333336E-02
-2.137950E-05,-1.666677E-02
-2.137900E-05,-3.333336E-02
-2.137850E-05,-3.333336E-02
-2.137800E-05,-3.333336E-02
-2.137750E-05,-1.666677E-02
-2.137700E-05,-3.333336E-02
-2.137650E-05,-3.333336E-02
-2.137600E-05,-3.333336E-02
-2.137550E-05,-1.666677E-02
-2.137500E-05,-3.333336E-02
-2.137450E-05,-3.333336E-02
-2.137400E-05,-3.333336E-02
-2.137350E-05,-1.666677E-02
-2.137300E-05,-3.333336E-02
-2.137250E-05,-3.333336E-02
-2.137200E-05,-3.333336E-02
-2.137150E-05,-1.666677E-02
-2.137100E-05,-3.333336E-02
-2.137050E-05,-3.333336E-02
-2.137000E-05,-3.333336E-02
-2.136950E-05,-3.333336E-02
-2.136900E-05,-3.333336E-02
-2.136850E-05,-3.333336E-02
-2.136800E-05,-3.333336E-02
-2.136750E-05,-3.333336E-02
-2.136700E-05,-3.333336E-02
-2.136650E-05,-3.333336E-02
-2.136600E-05,-3.333336E-02
-2.136550E-05,-1.666677E-02
-2.136500E-05,-3.333336E-02
-2.136450E-05,-3.333336E-02
-2.136400E-05,-3.333336E-02
-2.136350E-05,-1.666677E-02
-2.136300E-05,-3.333336E-02
-2.136250E-05,-3.333336E-02
-2.136200E-05,-3.333336E-02
-2.136150E-05,-1.666677E-02
-2.136100E-05,-3.333336E-02
-2.136050E-05,-3.333336E-02
-2.136000E-05,-3.333336E-02
-2.135950E-05,-1.666677E-02
-2.135900E-05,-3.333336E-02
-2.135850E-05,-3.333336E-02
-2.135800E-05,-3.333336E-02
-2.135750E-05,-3.333336E-02
-2.135700E-05,-3.333336E-02
-2.135650E-05,-3.333336E-02
-2.135600E-05,-3.333336E-02
-2.135550E-05,-3.333336E-02
-2.135500E-05,-3.333336E-02
-2.135450E-05,-3.333336E-02
-2.135400E-05,-3.333336E-02
-2.135350E-05,-3.333336E-02
-2.135300E-05,-3.333336E-02
-2.135250E-05,-3.333336E-02
-2.135200E-05,-3.333336E-02
-2.135150E-05,-1.666677E-02
-2.135100E-05,-3.333336E-02
-2.135050E-05,-3.333336E-02
-2.135000E-05,-3.333336E-02
-2.134950E-05,-3.333336E-02
-2.134900E-05,-3.333336E-02
-2.134850E-05,-3.333336E-02
-2.134800E-05,-3.333336E-02
-2.134750E-05,-3.333336E-02
