Record Length,Analog:10000
Sample Interval,CH1:5.000000E-10
Vertical Units,CH1:V
Vertical Scale,CH1:+2.950000E-01
Vertical Offset,CH1:+0.000000E+00
Horizontal Units,s
Horizontal Scale,+5.000000E-07
Model Number,T3DSO2204A
Serial Number,T0101C20460682
Software Version,5.0.1.3.7R5
Source,CH1
Second,Value
-1.464000E-06,-6.686667E-01
-1.463500E-06,-6.785000E-01
-1.463000E-06,-6.686667E-01
-1.462500E-06,-6.785000E-01
-1.462000E-06,-6.686667E-01
-1.461500E-06,-6.785000E-01
-1.461000E-06,-6.785000E-01
-1.460500E-06,-6.883333E-01
-1.460000E-06,-6.883333E-01
-1.459500E-06,-6.981667E-01
-1.459000E-06,-6.981667E-01
-1.458500E-06,-6.981667E-01
-1.458000E-06,-6.981667E-01
-1.457500E-06,-6.981667E-01
-1.457000E-06,-6.981667E-01
-1.456500E-06,-7.080000E-01
-1.456000E-06,-6.981667E-01
-1.455500E-06,-7.080000E-01
-1.455000E-06,-7.080000E-01
-1.454500E-06,-7.178333E-01
-1.454000E-06,-7.080000E-01
-1.453500E-06,-7.178333E-01
-1.453000E-06,-7.080000E-01
-1.452500E-06,-7.178333E-01
-1.452000E-06,-7.080000E-01
-1.451500E-06,-7.178333E-01
-1.451000E-06,-7.178333E-01
-1.450500E-06,-7.276667E-01
-1.450000E-06,-7.178333E-01
-1.449500E-06,-7.276667E-01
-1.449000E-06,-7.276667E-01
-1.448500E-06,-7.375000E-01
-1.448000E-06,-7.276667E-01
-1.447500E-06,-7.375000E-01
-1.447000E-06,-7.375000E-01
-1.446500E-06,-7.375000E-01
-1.446000E-06,-7.276667E-01
-1.445500E-06,-7.375000E-01
-1.445000E-06,-7.375000E-01
-1.444500E-06,-7.375000E-01
-1.444000E-06,-7.375000E-01
-1.443500E-06,-7.473333E-01
-1.443000E-06,-7.473333E-01
-1.442500E-06,-7.571666E-01
-1.442000E-06,-7.473333E-01
-1.441500E-06,-7.571666E-01
-1.441000E-06,-7.571666E-01
-1.440500E-06,-7.571666E-01
-1.440000E-06,-7.473333E-01
-1.439500E-06,-7.571666E-01
-1.439000E-06,-7.571666E-01
-1.438500E-06,-7.571666E-01
-1.438000E-06,-7.571666E-01
-1.437500E-06,-7.670000E-01
-1.437000E-06,-7.670000E-01
-1.436500E-06,-7.670000E-01
-1.436000E-06,-7.571666E-01
-1.435500E-06,-7.670000E-01
-1.435000E-06,-7.670000E-01
-1.434500E-06,-7.670000E-01
-1.434000E-06,-7.571666E-01
-1.433500E-06,-7.670000E-01
-1.433000E-06,-7.768333E-01
-1.432500E-06,-7.768333E-01
-1.432000E-06,-7.670000E-01
-1.431500E-06,-7.768333E-01
-1.431000E-06,-7.768333E-01
-1.430500E-06,-7.866666E-01
-1.430000E-06,-7.670000E-01
-1.429500E-06,-7.866666E-01
-1.429000E-06,-7.768333E-01
-1.428500E-06,-7.866666E-01
-1.428000E-06,-7.768333E-01
-1.427500E-06,-7.866666E-01
-1.427000E-06,-7.768333E-01
-1.426500E-06,-7.866666E-01
-1.426000E-06,-7.768333E-01
-1.425500E-06,-7.866666E-01
-1.425000E-06,-7.866666E-01
-1.424500E-06,-7.965000E-01
-1.424000E-06,-7.866666E-01
-1.423500E-06,-7.965000E-01
-1.423000E-06,-7.866666E-01
-1.422500E-06,-7.965000E-01
-1.422000E-06,-7.866666E-01
-1.421500E-06,-7.965000E-01
-1.421000E-06,-7.965000E-01
-1.420500E-06,-7.965000E-01
-1.420000E-06,-7.866666E-01
-1.419500E-06,-7.965000E-01
-1.419000E-06,-7.965000E-01
-1.418500E-06,-8.063333E-01
-1.418000E-06,-7.965000E-01
-1.417500E-06,-8.063333E-01
-1.417000E-06,-7.965000E-01
-1.416500E-06,-8.063333E-01
-1.416000E-06,-7.965000E-01
-1.415500E-06,-8.063333E-01
-1.415000E-06,-8.063333E-01
-1.414500E-06,-8.161666E-01
-1.414000E-06,-7.965000E-01
-1.413500E-06,-8.063333E-01
-1.413000E-06,-8.063333E-01
-1.412500E-06,-8.161666E-01
-1.412000E-06,-8.063333E-01
-1.411500E-06,-8.161666E-01
-1.411000E-06,-8.161666E-01
-1.410500E-06,-8.161666E-01
-1.410000E-06,-8.063333E-01
-1.409500E-06,-8.161666E-01
-1.409000E-06,-8.161666E-01
-1.408500E-06,-8.260000E-01
-1.408000E-06,-8.063333E-01
-1.407500E-06,-8.161666E-01
-1.407000E-06,-8.161666E-01
-1.406500E-06,-8.260000E-01
-1.406000E-06,-8.063333E-01
-1.405500E-06,-8.161666E-01
-1.405000E-06,-8.161666E-01
-1.404500E-06,-8.260000E-01
-1.404000E-06,-8.161666E-01
-1.403500E-06,-8.260000E-01
-1.403000E-06,-8.260000E-01
-1.402500E-06,-8.260000E-01
-1.402000E-06,-8.161666E-01
-1.401500E-06,-8.260000E-01
-1.401000E-06,-8.260000E-01
-1.400500E-06,-8.260000E-01
-1.400000E-06,-8.260000E-01
-1.399500E-06,-8.260000E-01
-1.399000E-06,-8.260000E-01
-1.398500E-06,-8.358333E-01
-1.398000E-06,-8.260000E-01
-1.397500E-06,-8.358333E-01
-1.397000E-06,-8.260000E-01
-1.396500E-06,-8.358333E-01
-1.396000E-06,-8.260000E-01
-1.395500E-06,-8.358333E-01
-1.395000E-06,-8.260000E-01
-1.394500E-06,-8.358333E-01
-1.394000E-06,-8.260000E-01
-1.393500E-06,-8.358333E-01
-1.393000E-06,-8.260000E-01
-1.392500E-06,-8.358333E-01
-1.392000E-06,-8.260000E-01
-1.391500E-06,-8.358333E-01
-1.391000E-06,-8.358333E-01
-1.390500E-06,-8.456666E-01
-1.390000E-06,-8.358333E-01
-1.389500E-06,-8.358333E-01
-1.389000E-06,-8.358333E-01
-1.388500E-06,-8.456666E-01
-1.388000E-06,-8.358333E-01
-1.387500E-06,-8.358333E-01
-1.387000E-06,-8.456666E-01
-1.386500E-06,-8.456666E-01
-1.386000E-06,-8.358333E-01
-1.385500E-06,-8.456666E-01
-1.385000E-06,-8.456666E-01
-1.384500E-06,-8.456666E-01
-1.384000E-06,-8.358333E-01
-1.383500E-06,-8.456666E-01
-1.383000E-06,-8.456666E-01
-1.382500E-06,-8.456666E-01
-1.382000E-06,-8.358333E-01
-1.381500E-06,-8.456666E-01
-1.381000E-06,-8.456666E-01
-1.380500E-06,-8.555000E-01
-1.380000E-06,-8.358333E-01
-1.379500E-06,-8.555000E-01
-1.379000E-06,-8.555000E-01
-1.378500E-06,-8.555000E-01
-1.378000E-06,-8.456666E-01
-1.377500E-06,-8.555000E-01
-1.377000E-06,-8.555000E-01
-1.376500E-06,-8.555000E-01
-1.376000E-06,-8.456666E-01
-1.375500E-06,-8.555000E-01
-1.375000E-06,-8.555000E-01
-1.374500E-06,-8.555000E-01
-1.374000E-06,-8.456666E-01
-1.373500E-06,-8.555000E-01
-1.373000E-06,-8.555000E-01
-1.372500E-06,-8.555000E-01
-1.372000E-06,-8.555000E-01
-1.371500E-06,-8.555000E-01
-1.371000E-06,-8.555000E-01
-1.370500E-06,-8.653333E-01
-1.370000E-06,-8.555000E-01
-1.369500E-06,-8.555000E-01
-1.369000E-06,-8.555000E-01
-1.368500E-06,-8.653333E-01
-1.368000E-06,-8.555000E-01
-1.367500E-06,-8.653333E-01
-1.367000E-06,-8.555000E-01
-1.366500E-06,-8.653333E-01
-1.366000E-06,-8.555000E-01
-1.365500E-06,-8.653333E-01
-1.365000E-06,-8.653333E-01
-1.364500E-06,-8.653333E-01
-1.364000E-06,-8.555000E-01
-1.363500E-06,-8.653333E-01
-1.363000E-06,-8.653333E-01
-1.362500E-06,-8.751667E-01
-1.362000E-06,-8.653333E-01
-1.361500E-06,-8.653333E-01
-1.361000E-06,-8.653333E-01
-1.360500E-06,-8.751667E-01
-1.360000E-06,-8.653333E-01
-1.359500E-06,-8.653333E-01
-1.359000E-06,-8.751667E-01
-1.358500E-06,-8.751667E-01
-1.358000E-06,-8.653333E-01
-1.357500E-06,-8.751667E-01
-1.357000E-06,-8.751667E-01
-1.356500E-06,-8.751667E-01
-1.356000E-06,-8.653333E-01
-1.355500E-06,-8.653333E-01
-1.355000E-06,-8.653333E-01
-1.354500E-06,-8.751667E-01
-1.354000E-06,-8.653333E-01
-1.353500E-06,-8.751667E-01
-1.353000E-06,-8.751667E-01
-1.352500E-06,-8.751667E-01
-1.352000E-06,-8.653333E-01
-1.351500E-06,-8.653333E-01
-1.351000E-06,-8.751667E-01
-1.350500E-06,-8.751667E-01
-1.350000E-06,-8.653333E-01
-1.349500E-06,-8.751667E-01
-1.349000E-06,-8.751667E-01
-1.348500E-06,-8.751667E-01
-1.348000E-06,-8.653333E-01
-1.347500E-06,-8.751667E-01
-1.347000E-06,-8.751667E-01
-1.346500E-06,-8.850000E-01
-1.346000E-06,-8.751667E-01
-1.345500E-06,-8.751667E-01
-1.345000E-06,-8.751667E-01
-1.344500E-06,-8.850000E-01
-1.344000E-06,-8.653333E-01
-1.343500E-06,-8.751667E-01
-1.343000E-06,-8.751667E-01
-1.342500E-06,-8.850000E-01
-1.342000E-06,-8.751667E-01
-1.341500E-06,-8.850000E-01
-1.341000E-06,-8.850000E-01
-1.340500E-06,-8.850000E-01
-1.340000E-06,-8.751667E-01
-1.339500E-06,-8.850000E-01
-1.339000E-06,-8.751667E-01
-1.338500E-06,-8.850000E-01
-1.338000E-06,-8.751667E-01
-1.337500E-06,-8.850000E-01
-1.337000E-06,-8.850000E-01
-1.336500E-06,-8.850000E-01
-1.336000E-06,-8.751667E-01
-1.335500E-06,-8.850000E-01
-1.335000E-06,-8.850000E-01
-1.334500E-06,-8.850000E-01
-1.334000E-06,-8.751667E-01
-1.333500E-06,-8.850000E-01
-1.333000E-06,-8.850000E-01
-1.332500E-06,-8.850000E-01
-1.332000E-06,-8.751667E-01
-1.331500E-06,-8.850000E-01
-1.331000E-06,-8.850000E-01
-1.330500E-06,-8.850000E-01
-1.330000E-06,-8.751667E-01
-1.329500E-06,-8.850000E-01
-1.329000E-06,-8.850000E-01
-1.328500E-06,-8.948333E-01
-1.328000E-06,-8.751667E-01
-1.327500E-06,-8.850000E-01
-1.327000E-06,-8.948333E-01
-1.326500E-06,-8.948333E-01
-1.326000E-06,-8.850000E-01
-1.325500E-06,-8.948333E-01
-1.325000E-06,-8.850000E-01
-1.324500E-06,-8.948333E-01
-1.324000E-06,-8.850000E-01
-1.323500E-06,-8.948333E-01
-1.323000E-06,-8.850000E-01
-1.322500E-06,-8.948333E-01
-1.322000E-06,-8.850000E-01
-1.321500E-06,-8.948333E-01
-1.321000E-06,-8.850000E-01
-1.320500E-06,-8.948333E-01
-1.320000E-06,-8.850000E-01
-1.319500E-06,-8.948333E-01
-1.319000E-06,-8.948333E-01
-1.318500E-06,-8.948333E-01
-1.318000E-06,-8.850000E-01
-1.317500E-06,-8.948333E-01
-1.317000E-06,-8.948333E-01
-1.316500E-06,-8.948333E-01
-1.316000E-06,-8.850000E-01
-1.315500E-06,-8.948333E-01
-1.315000E-06,-8.948333E-01
-1.314500E-06,-8.948333E-01
-1.314000E-06,-8.850000E-01
-1.313500E-06,-8.948333E-01
-1.313000E-06,-8.948333E-01
-1.312500E-06,-8.948333E-01
-1.312000E-06,-8.850000E-01
-1.311500E-06,-8.948333E-01
-1.311000E-06,-8.948333E-01
-1.310500E-06,-9.046667E-01
-1.310000E-06,-8.850000E-01
-1.309500E-06,-8.948333E-01
-1.309000E-06,-8.948333E-01
-1.308500E-06,-9.046667E-01
-1.308000E-06,-8.850000E-01
-1.307500E-06,-8.948333E-01
-1.307000E-06,-8.948333E-01
-1.306500E-06,-9.046667E-01
-1.306000E-06,-8.948333E-01
-1.305500E-06,-9.046667E-01
-1.305000E-06,-8.948333E-01
-1.304500E-06,-9.046667E-01
-1.304000E-06,-8.850000E-01
-1.303500E-06,-9.046667E-01
-1.303000E-06,-8.948333E-01
-1.302500E-06,-9.046667E-01
-1.302000E-06,-8.948333E-01
-1.301500E-06,-9.046667E-01
-1.301000E-06,-8.948333E-01
-1.300500E-06,-9.046667E-01
-1.300000E-06,-8.948333E-01
-1.299500E-06,-9.046667E-01
-1.299000E-06,-9.046667E-01
-1.298500E-06,-9.145000E-01
-1.298000E-06,-8.948333E-01
-1.297500E-06,-9.046667E-01
-1.297000E-06,-9.046667E-01
-1.296500E-06,-9.046667E-01
-1.296000E-06,-8.948333E-01
-1.295500E-06,-9.046667E-01
-1.295000E-06,-9.046667E-01
-1.294500E-06,-9.046667E-01
-1.294000E-06,-8.948333E-01
-1.293500E-06,-9.046667E-01
-1.293000E-06,-9.046667E-01
-1.292500E-06,-9.046667E-01
-1.292000E-06,-8.948333E-01
-1.291500E-06,-9.046667E-01
-1.291000E-06,-9.046667E-01
-1.290500E-06,-9.145000E-01
-1.290000E-06,-8.948333E-01
-1.289500E-06,-9.046667E-01
-1.289000E-06,-9.046667E-01
-1.288500E-06,-9.046667E-01
-1.288000E-06,-8.948333E-01
-1.287500E-06,-9.046667E-01
-1.287000E-06,-9.046667E-01
-1.286500E-06,-9.046667E-01
-1.286000E-06,-8.948333E-01
-1.285500E-06,-9.046667E-01
-1.285000E-06,-9.046667E-01
-1.284500E-06,-9.046667E-01
-1.284000E-06,-8.948333E-01
-1.283500E-06,-9.046667E-01
-1.283000E-06,-9.046667E-01
-1.282500E-06,-9.145000E-01
-1.282000E-06,-8.948333E-01
-1.281500E-06,-9.046667E-01
-1.281000E-06,-9.046667E-01
-1.280500E-06,-9.145000E-01
-1.280000E-06,-9.046667E-01
-1.279500E-06,-9.046667E-01
-1.279000E-06,-9.046667E-01
-1.278500E-06,-9.145000E-01
-1.278000E-06,-9.046667E-01
-1.277500E-06,-9.046667E-01
-1.277000E-06,-9.046667E-01
-1.276500E-06,-9.145000E-01
-1.276000E-06,-9.046667E-01
-1.275500E-06,-9.145000E-01
-1.275000E-06,-9.046667E-01
-1.274500E-06,-9.145000E-01
-1.274000E-06,-8.948333E-01
-1.273500E-06,-9.145000E-01
-1.273000E-06,-9.046667E-01
-1.272500E-06,-9.145000E-01
-1.272000E-06,-9.046667E-01
-1.271500E-06,-9.145000E-01
-1.271000E-06,-9.145000E-01
-1.270500E-06,-9.145000E-01
-1.270000E-06,-9.046667E-01
-1.269500E-06,-9.145000E-01
-1.269000E-06,-9.145000E-01
-1.268500E-06,-9.145000E-01
-1.268000E-06,-9.046667E-01
-1.267500E-06,-9.145000E-01
-1.267000E-06,-9.046667E-01
-1.266500E-06,-9.145000E-01
-1.266000E-06,-9.046667E-01
-1.265500E-06,-9.145000E-01
-1.265000E-06,-9.145000E-01
-1.264500E-06,-9.145000E-01
-1.264000E-06,-9.046667E-01
-1.263500E-06,-9.145000E-01
-1.263000E-06,-9.145000E-01
-1.262500E-06,-9.145000E-01
-1.262000E-06,-9.046667E-01
-1.261500E-06,-9.145000E-01
-1.261000E-06,-9.145000E-01
-1.260500E-06,-9.243333E-01
-1.260000E-06,-9.046667E-01
-1.259500E-06,-9.145000E-01
-1.259000E-06,-9.145000E-01
-1.258500E-06,-9.243333E-01
-1.258000E-06,-9.046667E-01
-1.257500E-06,-9.145000E-01
-1.257000E-06,-9.145000E-01
-1.256500E-06,-9.243333E-01
-1.256000E-06,-9.046667E-01
-1.255500E-06,-9.145000E-01
-1.255000E-06,-9.145000E-01
-1.254500E-06,-9.243333E-01
-1.254000E-06,-9.046667E-01
-1.253500E-06,-9.145000E-01
-1.253000E-06,-9.145000E-01
-1.252500E-06,-9.243333E-01
-1.252000E-06,-9.046667E-01
-1.251500E-06,-9.145000E-01
-1.251000E-06,-9.145000E-01
-1.250500E-06,-9.243333E-01
-1.250000E-06,-9.046667E-01
-1.249500E-06,-9.145000E-01
-1.249000E-06,-9.145000E-01
-1.248500E-06,-9.243333E-01
-1.248000E-06,-9.145000E-01
-1.247500E-06,-9.145000E-01
-1.247000E-06,-9.145000E-01
-1.246500E-06,-9.243333E-01
-1.246000E-06,-9.145000E-01
-1.245500E-06,-9.243333E-01
-1.245000E-06,-9.145000E-01
-1.244500E-06,-9.243333E-01
-1.244000E-06,-9.145000E-01
-1.243500E-06,-9.145000E-01
-1.243000E-06,-9.145000E-01
-1.242500E-06,-9.243333E-01
-1.242000E-06,-9.145000E-01
-1.241500E-06,-9.145000E-01
-1.241000E-06,-9.145000E-01
-1.240500E-06,-9.243333E-01
-1.240000E-06,-9.145000E-01
-1.239500E-06,-9.243333E-01
-1.239000E-06,-9.145000E-01
-1.238500E-06,-9.243333E-01
-1.238000E-06,-9.145000E-01
-1.237500E-06,-9.243333E-01
-1.237000E-06,-9.145000E-01
-1.236500E-06,-9.243333E-01
-1.236000E-06,-9.145000E-01
-1.235500E-06,-9.243333E-01
-1.235000E-06,-9.243333E-01
-1.234500E-06,-9.243333E-01
-1.234000E-06,-9.145000E-01
-1.233500E-06,-9.243333E-01
-1.233000E-06,-9.243333E-01
-1.232500E-06,-9.243333E-01
-1.232000E-06,-9.145000E-01
-1.231500E-06,-9.243333E-01
-1.231000E-06,-9.243333E-01
-1.230500E-06,-9.243333E-01
-1.230000E-06,-9.145000E-01
-1.229500E-06,-9.145000E-01
-1.229000E-06,-9.243333E-01
-1.228500E-06,-9.243333E-01
-1.228000E-06,-9.145000E-01
-1.227500E-06,-9.243333E-01
-1.227000E-06,-9.243333E-01
-1.226500E-06,-9.243333E-01
-1.226000E-06,-9.145000E-01
-1.225500E-06,-9.243333E-01
-1.225000E-06,-9.243333E-01
-1.224500E-06,-9.243333E-01
-1.224000E-06,-9.145000E-01
-1.223500E-06,-9.243333E-01
-1.223000E-06,-9.243333E-01
-1.222500E-06,-9.243333E-01
-1.222000E-06,-9.145000E-01
-1.221500E-06,-9.243333E-01
-1.221000E-06,-9.145000E-01
-1.220500E-06,-9.243333E-01
-1.220000E-06,-9.145000E-01
-1.219500E-06,-9.243333E-01
-1.219000E-06,-9.243333E-01
-1.218500E-06,-9.341667E-01
-1.218000E-06,-9.243333E-01
-1.217500E-06,-9.243333E-01
-1.217000E-06,-9.243333E-01
-1.216500E-06,-9.341667E-01
-1.216000E-06,-9.145000E-01
-1.215500E-06,-9.243333E-01
-1.215000E-06,-9.243333E-01
-1.214500E-06,-9.341667E-01
-1.214000E-06,-9.145000E-01
-1.213500E-06,-9.243333E-01
-1.213000E-06,-9.243333E-01
-1.212500E-06,-9.341667E-01
-1.212000E-06,-9.243333E-01
-1.211500E-06,-9.243333E-01
-1.211000E-06,-9.243333E-01
-1.210500E-06,-9.341667E-01
-1.210000E-06,-9.243333E-01
-1.209500E-06,-9.341667E-01
-1.209000E-06,-9.243333E-01
-1.208500E-06,-9.341667E-01
-1.208000E-06,-9.243333E-01
-1.207500E-06,-9.243333E-01
-1.207000E-06,-9.243333E-01
-1.206500E-06,-9.341667E-01
-1.206000E-06,-9.243333E-01
-1.205500E-06,-9.341667E-01
-1.205000E-06,-9.243333E-01
-1.204500E-06,-9.341667E-01
-1.204000E-06,-9.243333E-01
-1.203500E-06,-9.243333E-01
-1.203000E-06,-9.243333E-01
-1.202500E-06,-9.341667E-01
-1.202000E-06,-9.243333E-01
-1.201500E-06,-9.341667E-01
-1.201000E-06,-9.243333E-01
-1.200500E-06,-9.341667E-01
-1.200000E-06,-9.243333E-01
-1.199500E-06,-9.341667E-01
-1.199000E-06,-9.243333E-01
-1.198500E-06,-9.341667E-01
-1.198000E-06,-9.243333E-01
-1.197500E-06,-9.341667E-01
-1.197000E-06,-9.243333E-01
-1.196500E-06,-9.341667E-01
-1.196000E-06,-9.243333E-01
-1.195500E-06,-9.341667E-01
-1.195000E-06,-9.243333E-01
-1.194500E-06,-9.341667E-01
-1.194000E-06,-9.243333E-01
-1.193500E-06,-9.341667E-01
-1.193000E-06,-9.243333E-01
-1.192500E-06,-9.341667E-01
-1.192000E-06,-9.243333E-01
-1.191500E-06,-9.341667E-01
-1.191000E-06,-9.243333E-01
-1.190500E-06,-9.341667E-01
-1.190000E-06,-9.243333E-01
-1.189500E-06,-9.341667E-01
-1.189000E-06,-9.243333E-01
-1.188500E-06,-9.341667E-01
-1.188000E-06,-9.243333E-01
-1.187500E-06,-9.341667E-01
-1.187000E-06,-9.341667E-01
-1.186500E-06,-9.341667E-01
-1.186000E-06,-9.243333E-01
-1.185500E-06,-9.341667E-01
-1.185000E-06,-9.341667E-01
-1.184500E-06,-9.341667E-01
-1.184000E-06,-9.243333E-01
-1.183500E-06,-9.341667E-01
-1.183000E-06,-9.341667E-01
-1.182500E-06,-9.341667E-01
-1.182000E-06,-9.243333E-01
-1.181500E-06,-9.341667E-01
-1.181000E-06,-9.341667E-01
-1.180500E-06,-9.341667E-01
-1.180000E-06,-9.243333E-01
-1.179500E-06,-9.341667E-01
-1.179000E-06,-9.341667E-01
-1.178500E-06,-9.341667E-01
-1.178000E-06,-9.243333E-01
-1.177500E-06,-9.341667E-01
-1.177000E-06,-9.341667E-01
-1.176500E-06,-9.341667E-01
-1.176000E-06,-9.243333E-01
-1.175500E-06,-9.341667E-01
-1.175000E-06,-9.243333E-01
-1.174500E-06,-9.341667E-01
-1.174000E-06,-9.243333E-01
-1.173500E-06,-9.341667E-01
-1.173000E-06,-9.341667E-01
-1.172500E-06,-9.341667E-01
-1.172000E-06,-9.243333E-01
-1.171500E-06,-9.341667E-01
-1.171000E-06,-9.341667E-01
-1.170500E-06,-9.341667E-01
-1.170000E-06,-9.243333E-01
-1.169500E-06,-9.341667E-01
-1.169000E-06,-9.341667E-01
-1.168500E-06,-9.341667E-01
-1.168000E-06,-9.243333E-01
-1.167500E-06,-9.341667E-01
-1.167000E-06,-9.341667E-01
-1.166500E-06,-9.341667E-01
-1.166000E-06,-9.243333E-01
-1.165500E-06,-9.341667E-01
-1.165000E-06,-9.341667E-01
-1.164500E-06,-9.341667E-01
-1.164000E-06,-9.243333E-01
-1.163500E-06,-9.341667E-01
-1.163000E-06,-9.341667E-01
-1.162500E-06,-9.341667E-01
-1.162000E-06,-9.243333E-01
-1.161500E-06,-9.341667E-01
-1.161000E-06,-9.341667E-01
-1.160500E-06,-9.341667E-01
-1.160000E-06,-9.243333E-01
-1.159500E-06,-9.341667E-01
-1.159000E-06,-9.341667E-01
-1.158500E-06,-9.341667E-01
-1.158000E-06,-9.243333E-01
-1.157500E-06,-9.341667E-01
-1.157000E-06,-9.341667E-01
-1.156500E-06,-9.341667E-01
-1.156000E-06,-9.243333E-01
-1.155500E-06,-9.341667E-01
-1.155000E-06,-9.243333E-01
-1.154500E-06,-9.341667E-01
-1.154000E-06,-9.243333E-01
-1.153500E-06,-9.341667E-01
-1.153000E-06,-9.341667E-01
-1.152500E-06,-9.341667E-01
-1.152000E-06,-9.243333E-01
-1.151500E-06,-9.440000E-01
-1.151000E-06,-9.341667E-01
-1.150500E-06,-9.341667E-01
-1.150000E-06,-9.243333E-01
-1.149500E-06,-9.341667E-01
-1.149000E-06,-9.341667E-01
-1.148500E-06,-9.440000E-01
-1.148000E-06,-9.243333E-01
-1.147500E-06,-9.341667E-01
-1.147000E-06,-9.341667E-01
-1.146500E-06,-9.440000E-01
-1.146000E-06,-9.341667E-01
-1.145500E-06,-9.341667E-01
-1.145000E-06,-9.341667E-01
-1.144500E-06,-9.440000E-01
-1.144000E-06,-9.341667E-01
-1.143500E-06,-9.341667E-01
-1.143000E-06,-9.341667E-01
-1.142500E-06,-9.440000E-01
-1.142000E-06,-9.341667E-01
-1.141500E-06,-9.440000E-01
-1.141000E-06,-9.440000E-01
-1.140500E-06,-9.440000E-01
-1.140000E-06,-9.341667E-01
-1.139500E-06,-9.440000E-01
-1.139000E-06,-9.341667E-01
-1.138500E-06,-9.440000E-01
-1.138000E-06,-9.341667E-01
-1.137500E-06,-9.440000E-01
-1.137000E-06,-9.341667E-01
-1.136500E-06,-9.440000E-01
-1.136000E-06,-9.341667E-01
-1.135500E-06,-9.440000E-01
-1.135000E-06,-9.341667E-01
-1.134500E-06,-9.440000E-01
-1.134000E-06,-9.341667E-01
-1.133500E-06,-9.440000E-01
-1.133000E-06,-9.341667E-01
-1.132500E-06,-9.440000E-01
-1.132000E-06,-9.341667E-01
-1.131500E-06,-9.440000E-01
-1.131000E-06,-9.341667E-01
-1.130500E-06,-9.440000E-01
-1.130000E-06,-9.341667E-01
-1.129500E-06,-9.341667E-01
-1.129000E-06,-9.341667E-01
-1.128500E-06,-9.440000E-01
-1.128000E-06,-9.341667E-01
-1.127500E-06,-9.440000E-01
-1.127000E-06,-9.341667E-01
-1.126500E-06,-9.440000E-01
-1.126000E-06,-9.341667E-01
-1.125500E-06,-9.341667E-01
-1.125000E-06,-9.341667E-01
-1.124500E-06,-9.440000E-01
-1.124000E-06,-9.341667E-01
-1.123500E-06,-9.440000E-01
-1.123000E-06,-9.440000E-01
-1.122500E-06,-9.440000E-01
-1.122000E-06,-9.341667E-01
-1.121500E-06,-9.341667E-01
-1.121000E-06,-9.341667E-01
-1.120500E-06,-9.440000E-01
-1.120000E-06,-9.341667E-01
-1.119500E-06,-9.440000E-01
-1.119000E-06,-9.341667E-01
-1.118500E-06,-9.440000E-01
-1.118000E-06,-9.341667E-01
-1.117500E-06,-9.440000E-01
-1.117000E-06,-9.440000E-01
-1.116500E-06,-9.440000E-01
-1.116000E-06,-9.341667E-01
-1.115500E-06,-9.440000E-01
-1.115000E-06,-9.440000E-01
-1.114500E-06,-9.440000E-01
-1.114000E-06,-9.341667E-01
-1.113500E-06,-9.440000E-01
-1.113000E-06,-9.341667E-01
-1.112500E-06,-9.440000E-01
-1.112000E-06,-9.341667E-01
-1.111500E-06,-9.440000E-01
-1.111000E-06,-9.341667E-01
-1.110500E-06,-9.440000E-01
-1.110000E-06,-9.341667E-01
-1.109500E-06,-9.440000E-01
-1.109000E-06,-9.440000E-01
-1.108500E-06,-9.440000E-01
-1.108000E-06,-9.341667E-01
-1.107500E-06,-9.440000E-01
-1.107000E-06,-9.440000E-01
-1.106500E-06,-9.440000E-01
-1.106000E-06,-9.341667E-01
-1.105500E-06,-9.440000E-01
-1.105000E-06,-9.440000E-01
-1.104500E-06,-9.440000E-01
-1.104000E-06,-9.341667E-01
-1.103500E-06,-9.440000E-01
-1.103000E-06,-9.440000E-01
-1.102500E-06,-9.440000E-01
-1.102000E-06,-9.440000E-01
-1.101500E-06,-9.440000E-01
-1.101000E-06,-9.440000E-01
-1.100500E-06,-9.440000E-01
-1.100000E-06,-9.341667E-01
-1.099500E-06,-9.440000E-01
-1.099000E-06,-9.440000E-01
-1.098500E-06,-9.440000E-01
-1.098000E-06,-9.341667E-01
-1.097500E-06,-9.440000E-01
-1.097000E-06,-9.440000E-01
-1.096500E-06,-9.440000E-01
-1.096000E-06,-9.341667E-01
-1.095500E-06,-9.440000E-01
-1.095000E-06,-9.440000E-01
-1.094500E-06,-9.440000E-01
-1.094000E-06,-9.341667E-01
-1.093500E-06,-9.440000E-01
-1.093000E-06,-9.440000E-01
-1.092500E-06,-9.538333E-01
-1.092000E-06,-9.341667E-01
-1.091500E-06,-9.440000E-01
-1.091000E-06,-9.440000E-01
-1.090500E-06,-9.440000E-01
-1.090000E-06,-9.341667E-01
-1.089500E-06,-9.440000E-01
-1.089000E-06,-9.440000E-01
-1.088500E-06,-9.538333E-01
-1.088000E-06,-9.341667E-01
-1.087500E-06,-9.440000E-01
-1.087000E-06,-9.440000E-01
-1.086500E-06,-9.440000E-01
-1.086000E-06,-9.341667E-01
-1.085500E-06,-9.440000E-01
-1.085000E-06,-9.440000E-01
-1.084500E-06,-9.538333E-01
-1.084000E-06,-9.440000E-01
-1.083500E-06,-9.440000E-01
-1.083000E-06,-9.440000E-01
-1.082500E-06,-9.440000E-01
-1.082000E-06,-9.440000E-01
-1.081500E-06,-9.440000E-01
-1.081000E-06,-9.440000E-01
-1.080500E-06,-9.440000E-01
